distr,ds_abreviatura_orgao,CD_UF_ORGAO,ds_orgao,CD_CATEGORIA,DS_CATEGORIA_POR,CD_NIVEL,quantidade
2,CPSE,SE,Capitania dos Portos de Sergipe,ASA,AUXILIAR DE SAÚDE,3,1
2,CPSE,SE,Capitania dos Portos de Sergipe,PON,PRATICANTE DE OFICIAL DE NÁUTICA,(null),1
2,CPSE,SE,Capitania dos Portos de Sergipe,PRT,PRÁTICO,(null),2
2,CPSE,SE,Capitania dos Portos de Sergipe,TAA,TAIFEIRO,2,118
2,CPSE,SE,Capitania dos Portos de Sergipe,CDM,CONDUTOR DE MÁQUINAS,5,43
2,CPSE,SE,Capitania dos Portos de Sergipe,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,6
2,CPSE,SE,Capitania dos Portos de Sergipe,ENF,ENFERMEIRO,5,25
2,CPSE,SE,Capitania dos Portos de Sergipe,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,131
2,CPSE,SE,Capitania dos Portos de Sergipe,CTR,CONTRAMESTRE,5,20
2,CPSE,SE,Capitania dos Portos de Sergipe,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,2
2,CPSE,SE,Capitania dos Portos de Sergipe,POP,PESCADOR PROFISSIONAL,1,55
2,CPSE,SE,Capitania dos Portos de Sergipe,EAM,Estagiário de Adaptação de Máquinas,(null),1
2,CPSE,SE,Capitania dos Portos de Sergipe,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,2
2,CPSE,SE,Capitania dos Portos de Sergipe,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,1
2,CPSE,SE,Capitania dos Portos de Sergipe,MNM,MARINHEIRO DE MÁQUINAS,4,98
2,CPSE,SE,Capitania dos Portos de Sergipe,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
2,CPSE,SE,Capitania dos Portos de Sergipe,MOC,MOÇO DE CONVÉS,3,31
2,CPSE,SE,Capitania dos Portos de Sergipe,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,4
2,CPSE,SE,Capitania dos Portos de Sergipe,ELT,ELETRICISTA,5,4
2,CPSE,SE,Capitania dos Portos de Sergipe,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,8
2,CPSE,SE,Capitania dos Portos de Sergipe,MOP,MOTORISTA DE PESCA,1,12
2,CPSE,SE,Capitania dos Portos de Sergipe,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,30
2,CPSE,SE,Capitania dos Portos de Sergipe,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,6
2,CPSE,SE,Capitania dos Portos de Sergipe,POP,PESCADOR PROFISSIONAL,2,129
2,CPSE,SE,Capitania dos Portos de Sergipe,MNC,MARINHEIRO DE CONVÉS,4,293
2,CPSE,SE,Capitania dos Portos de Sergipe,CLC,CAPITÃO DE LONGO CURSO,10,5
2,CPSE,SE,Capitania dos Portos de Sergipe,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,9
2,CPSE,SE,Capitania dos Portos de Sergipe,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,395
2,CPSE,SE,Capitania dos Portos de Sergipe,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,1
2,CPSE,SE,Capitania dos Portos de Sergipe,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,67
2,CPSE,SE,Capitania dos Portos de Sergipe,MOM,MOÇO DE MÁQUINAS,3,8
2,CPSE,SE,Capitania dos Portos de Sergipe,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,1
2,CPSE,SE,Capitania dos Portos de Sergipe,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,1
2,CPSE,SE,Capitania dos Portos de Sergipe,CCB,CAPITÃO DE CABOTAGEM,9,9
2,CPSE,SE,Capitania dos Portos de Sergipe,CZA,COZINHEIRO,2,99
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,256
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,32
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,ENF,ENFERMEIRO,5,1
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,POP,PESCADOR PROFISSIONAL,2,243
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,TAA,TAIFEIRO,2,1
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,CMF,CONTRAMESTRE FLUVIAL,4,26
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,3
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,16
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MNM,MARINHEIRO DE MÁQUINAS,4,1
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,522
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,POP,PESCADOR PROFISSIONAL,1,689
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,PLF,PILOTO FLUVIAL,6,1
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,2
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,4
2,AgBJLapa,BA,Agência Fluvial de Bom Jesus da Lapa,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,40
2,CFJ,BA,Capitania Fluvial de Juazeiro,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,422
2,CFJ,BA,Capitania Fluvial de Juazeiro,TAA,TAIFEIRO,2,2
2,CFJ,BA,Capitania Fluvial de Juazeiro,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,1
2,CFJ,BA,Capitania Fluvial de Juazeiro,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,17
2,CFJ,BA,Capitania Fluvial de Juazeiro,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,19
2,CFJ,BA,Capitania Fluvial de Juazeiro,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,1
2,CFJ,BA,Capitania Fluvial de Juazeiro,CZA,COZINHEIRO,2,1
2,CFJ,BA,Capitania Fluvial de Juazeiro,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,2
2,CFJ,BA,Capitania Fluvial de Juazeiro,POP,PESCADOR PROFISSIONAL,2,192
2,CFJ,BA,Capitania Fluvial de Juazeiro,CLC,CAPITÃO DE LONGO CURSO,10,1
2,CFJ,BA,Capitania Fluvial de Juazeiro,CMF,CONTRAMESTRE FLUVIAL,4,12
2,CFJ,BA,Capitania Fluvial de Juazeiro,MNC,MARINHEIRO DE CONVÉS,4,2
2,CFJ,BA,Capitania Fluvial de Juazeiro,PLF,PILOTO FLUVIAL,6,4
2,CFJ,BA,Capitania Fluvial de Juazeiro,POP,PESCADOR PROFISSIONAL,1,52
2,CFJ,BA,Capitania Fluvial de Juazeiro,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
2,CFJ,BA,Capitania Fluvial de Juazeiro,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,26
2,CFJ,BA,Capitania Fluvial de Juazeiro,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,113
2,CFJ,BA,Capitania Fluvial de Juazeiro,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,214
2,CFJ,BA,Capitania Fluvial de Juazeiro,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,1
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,APP,APRENDIZ DE PESCA,1,4
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MCB,MESTRE DE CABOTAGEM,6,4
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MOP,MOTORISTA DE PESCA,2,62
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,CDM,CONDUTOR DE MÁQUINAS,5,6
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MNC,MARINHEIRO DE CONVÉS,4,24
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,POP,PESCADOR PROFISSIONAL,1,1416
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,CTR,CONTRAMESTRE,5,3
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,5
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,ENF,ENFERMEIRO,5,1
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MNM,MARINHEIRO DE MÁQUINAS,4,20
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MOC,MOÇO DE CONVÉS,3,5
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,TAA,TAIFEIRO,2,2
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,2
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,4
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,9
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MOP,MOTORISTA DE PESCA,1,71
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,POP,PESCADOR PROFISSIONAL,2,2687
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,CZA,COZINHEIRO,2,2
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,1
3,AgAracati,CE,Agência da Capitania dos Portos em Aracati,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,28
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,2
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,1
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MOP,MOTORISTA DE PESCA,2,57
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,PAP,PATRÃO DE PESCA EM ALTO MAR,6,10
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,TAA,TAIFEIRO,2,41
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,2
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,96
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,POP,PESCADOR PROFISSIONAL,1,1365
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,14
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,2
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,APP,APRENDIZ DE PESCA,1,2
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,1
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,ENF,ENFERMEIRO,5,4
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,CTR,CONTRAMESTRE,5,3
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,CZA,COZINHEIRO,2,6
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MNC,MARINHEIRO DE CONVÉS,4,138
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MNM,MARINHEIRO DE MÁQUINAS,4,39
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MOC,MOÇO DE CONVÉS,3,2
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,POP,PESCADOR PROFISSIONAL,2,2270
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,CDM,CONDUTOR DE MÁQUINAS,5,7
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,4
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,11
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MOM,MOÇO DE MÁQUINAS,3,1
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,58
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,POR,PRATICANTE DE OFICIAL DE RADIOCOMUNICAÇÕES,(null),1
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MCB,MESTRE DE CABOTAGEM,6,7
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MOP,MOTORISTA DE PESCA,1,8
3,AgCamocim,CE,Agência da Capitania dos Portos em Camocim,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,2
3,CPCE,CE,Capitania dos Portos do Ceará,ENF,ENFERMEIRO,5,32
3,CPCE,CE,Capitania dos Portos do Ceará,CTR,CONTRAMESTRE,5,75
3,CPCE,CE,Capitania dos Portos do Ceará,CZA,COZINHEIRO,2,62
3,CPCE,CE,Capitania dos Portos do Ceará,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,48
3,CPCE,CE,Capitania dos Portos do Ceará,MOC,MOÇO DE CONVÉS,3,21
3,CPCE,CE,Capitania dos Portos do Ceará,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,34
3,CPCE,CE,Capitania dos Portos do Ceará,CLC,CAPITÃO DE LONGO CURSO,10,49
3,CPCE,CE,Capitania dos Portos do Ceará,CDE,ESTAGIÁRIO DE CONDUTOR DE MÁQUINAS,(null),1
3,CPCE,CE,Capitania dos Portos do Ceará,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,8
3,CPCE,CE,Capitania dos Portos do Ceará,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,11
3,CPCE,CE,Capitania dos Portos do Ceará,POP,PESCADOR PROFISSIONAL,1,1007
3,CPCE,CE,Capitania dos Portos do Ceará,PRT,PRÁTICO,(null),10
3,CPCE,CE,Capitania dos Portos do Ceará,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,110
3,CPCE,CE,Capitania dos Portos do Ceará,APP,APRENDIZ DE PESCA,1,1
3,CPCE,CE,Capitania dos Portos do Ceará,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,79
3,CPCE,CE,Capitania dos Portos do Ceará,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,31
3,CPCE,CE,Capitania dos Portos do Ceará,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,21
3,CPCE,CE,Capitania dos Portos do Ceará,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,2
3,CPCE,CE,Capitania dos Portos do Ceará,CDM,CONDUTOR DE MÁQUINAS,5,65
3,CPCE,CE,Capitania dos Portos do Ceará,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,89
3,CPCE,CE,Capitania dos Portos do Ceará,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
3,CPCE,CE,Capitania dos Portos do Ceará,POP,PESCADOR PROFISSIONAL,2,1986
3,CPCE,CE,Capitania dos Portos do Ceará,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,3
3,CPCE,CE,Capitania dos Portos do Ceará,MCB,MESTRE DE CABOTAGEM,6,152
3,CPCE,CE,Capitania dos Portos do Ceará,ELT,ELETRICISTA,5,7
3,CPCE,CE,Capitania dos Portos do Ceará,MOM,MOÇO DE MÁQUINAS,3,8
3,CPCE,CE,Capitania dos Portos do Ceará,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,143
3,CPCE,CE,Capitania dos Portos do Ceará,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,1
3,CPCE,CE,Capitania dos Portos do Ceará,MNC,MARINHEIRO DE CONVÉS,4,300
3,CPCE,CE,Capitania dos Portos do Ceará,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,152
3,CPCE,CE,Capitania dos Portos do Ceará,TAA,TAIFEIRO,2,56
3,CPCE,CE,Capitania dos Portos do Ceará,PAP,PATRÃO DE PESCA EM ALTO MAR,6,3
3,CPCE,CE,Capitania dos Portos do Ceará,MOP,MOTORISTA DE PESCA,2,42
3,CPCE,CE,Capitania dos Portos do Ceará,MNM,MARINHEIRO DE MÁQUINAS,4,128
3,CPCE,CE,Capitania dos Portos do Ceará,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,141
3,CPCE,CE,Capitania dos Portos do Ceará,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
3,CPCE,CE,Capitania dos Portos do Ceará,CCB,CAPITÃO DE CABOTAGEM,9,66
3,CPCE,CE,Capitania dos Portos do Ceará,ASA,AUXILIAR DE SAÚDE,3,3
3,CPPB,PB,Capitania dos Portos da Paraíba,POP,PESCADOR PROFISSIONAL,1,500
3,CPPB,PB,Capitania dos Portos da Paraíba,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,17
3,CPPB,PB,Capitania dos Portos da Paraíba,MNC,MARINHEIRO DE CONVÉS,4,360
3,CPPB,PB,Capitania dos Portos da Paraíba,MOM,MOÇO DE MÁQUINAS,3,34
3,CPPB,PB,Capitania dos Portos da Paraíba,CZA,COZINHEIRO,2,394
3,CPPB,PB,Capitania dos Portos da Paraíba,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,8
3,CPPB,PB,Capitania dos Portos da Paraíba,MNM,MARINHEIRO DE MÁQUINAS,4,274
3,CPPB,PB,Capitania dos Portos da Paraíba,MOC,MOÇO DE CONVÉS,3,86
3,CPPB,PB,Capitania dos Portos da Paraíba,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,4
3,CPPB,PB,Capitania dos Portos da Paraíba,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,2
3,CPPB,PB,Capitania dos Portos da Paraíba,ELT,ELETRICISTA,5,24
3,CPPB,PB,Capitania dos Portos da Paraíba,MOP,MOTORISTA DE PESCA,2,2
3,CPPB,PB,Capitania dos Portos da Paraíba,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,9
3,CPPB,PB,Capitania dos Portos da Paraíba,CDM,CONDUTOR DE MÁQUINAS,5,56
3,CPPB,PB,Capitania dos Portos da Paraíba,POP,PESCADOR PROFISSIONAL,2,1501
3,CPPB,PB,Capitania dos Portos da Paraíba,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
3,CPPB,PB,Capitania dos Portos da Paraíba,ENF,ENFERMEIRO,5,131
3,CPPB,PB,Capitania dos Portos da Paraíba,MCB,MESTRE DE CABOTAGEM,6,66
3,CPPB,PB,Capitania dos Portos da Paraíba,PRT,PRÁTICO,(null),3
3,CPPB,PB,Capitania dos Portos da Paraíba,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,332
3,CPPB,PB,Capitania dos Portos da Paraíba,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,25
3,CPPB,PB,Capitania dos Portos da Paraíba,CCB,CAPITÃO DE CABOTAGEM,9,9
3,CPPB,PB,Capitania dos Portos da Paraíba,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,2
3,CPPB,PB,Capitania dos Portos da Paraíba,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,6
3,CPPB,PB,Capitania dos Portos da Paraíba,CTR,CONTRAMESTRE,5,41
3,CPPB,PB,Capitania dos Portos da Paraíba,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,134
3,CPPB,PB,Capitania dos Portos da Paraíba,PAP,PATRÃO DE PESCA EM ALTO MAR,6,4
3,CPPB,PB,Capitania dos Portos da Paraíba,TAA,TAIFEIRO,2,727
3,CPPB,PB,Capitania dos Portos da Paraíba,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,9
3,CPPB,PB,Capitania dos Portos da Paraíba,APP,APRENDIZ DE PESCA,1,2
3,CPPB,PB,Capitania dos Portos da Paraíba,ASA,AUXILIAR DE SAÚDE,3,2
3,CPPB,PB,Capitania dos Portos da Paraíba,CLC,CAPITÃO DE LONGO CURSO,10,6
3,CPPB,PB,Capitania dos Portos da Paraíba,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,5
3,CPPB,PB,Capitania dos Portos da Paraíba,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,15
3,CPPB,PB,Capitania dos Portos da Paraíba,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,23
3,AgPenedo,AL,Agência Fluvial de Penedo,CMF,CONTRAMESTRE FLUVIAL,4,10
3,AgPenedo,AL,Agência Fluvial de Penedo,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,48
3,AgPenedo,AL,Agência Fluvial de Penedo,MOP,MOTORISTA DE PESCA,2,4
3,AgPenedo,AL,Agência Fluvial de Penedo,MCB,MESTRE DE CABOTAGEM,6,2
3,AgPenedo,AL,Agência Fluvial de Penedo,MOP,MOTORISTA DE PESCA,1,6
3,AgPenedo,AL,Agência Fluvial de Penedo,POP,PESCADOR PROFISSIONAL,2,112
3,AgPenedo,AL,Agência Fluvial de Penedo,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,216
3,AgPenedo,AL,Agência Fluvial de Penedo,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,103
3,AgPenedo,AL,Agência Fluvial de Penedo,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,133
3,AgPenedo,AL,Agência Fluvial de Penedo,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,25
3,AgPenedo,AL,Agência Fluvial de Penedo,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,10
3,AgPenedo,AL,Agência Fluvial de Penedo,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,8
3,AgPenedo,AL,Agência Fluvial de Penedo,TAA,TAIFEIRO,2,1
3,AgPenedo,AL,Agência Fluvial de Penedo,MOM,MOÇO DE MÁQUINAS,3,1
3,AgPenedo,AL,Agência Fluvial de Penedo,POP,PESCADOR PROFISSIONAL,1,115
3,AgPenedo,AL,Agência Fluvial de Penedo,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,10
3,AgPenedo,AL,Agência Fluvial de Penedo,MNC,MARINHEIRO DE CONVÉS,4,8
3,AgPenedo,AL,Agência Fluvial de Penedo,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,3
3,AgPenedo,AL,Agência Fluvial de Penedo,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,84
3,AgPenedo,AL,Agência Fluvial de Penedo,MNM,MARINHEIRO DE MÁQUINAS,4,2
3,AgPenedo,AL,Agência Fluvial de Penedo,MOC,MOÇO DE CONVÉS,3,3
3,CPAL,AL,Capitania dos Portos de Alagoas,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,55
3,CPAL,AL,Capitania dos Portos de Alagoas,CCB,CAPITÃO DE CABOTAGEM,9,9
3,CPAL,AL,Capitania dos Portos de Alagoas,CLC,CAPITÃO DE LONGO CURSO,10,12
3,CPAL,AL,Capitania dos Portos de Alagoas,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,3
3,CPAL,AL,Capitania dos Portos de Alagoas,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
3,CPAL,AL,Capitania dos Portos de Alagoas,ELT,ELETRICISTA,5,4
3,CPAL,AL,Capitania dos Portos de Alagoas,POP,PESCADOR PROFISSIONAL,1,250
3,CPAL,AL,Capitania dos Portos de Alagoas,MOM,MOÇO DE MÁQUINAS,3,7
3,CPAL,AL,Capitania dos Portos de Alagoas,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,7
3,CPAL,AL,Capitania dos Portos de Alagoas,PRT,PRÁTICO,(null),5
3,CPAL,AL,Capitania dos Portos de Alagoas,MNM,MARINHEIRO DE MÁQUINAS,4,42
3,CPAL,AL,Capitania dos Portos de Alagoas,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,476
3,CPAL,AL,Capitania dos Portos de Alagoas,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,13
3,CPAL,AL,Capitania dos Portos de Alagoas,MOC,MOÇO DE CONVÉS,3,19
3,CPAL,AL,Capitania dos Portos de Alagoas,ENF,ENFERMEIRO,5,54
3,CPAL,AL,Capitania dos Portos de Alagoas,CTR,CONTRAMESTRE,5,12
3,CPAL,AL,Capitania dos Portos de Alagoas,POP,PESCADOR PROFISSIONAL,2,468
3,CPAL,AL,Capitania dos Portos de Alagoas,TAA,TAIFEIRO,2,68
3,CPAL,AL,Capitania dos Portos de Alagoas,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1110
3,CPAL,AL,Capitania dos Portos de Alagoas,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,2
3,CPAL,AL,Capitania dos Portos de Alagoas,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
3,CPAL,AL,Capitania dos Portos de Alagoas,ASA,AUXILIAR DE SAÚDE,3,1
3,CPAL,AL,Capitania dos Portos de Alagoas,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,5
3,CPAL,AL,Capitania dos Portos de Alagoas,CDM,CONDUTOR DE MÁQUINAS,5,10
3,CPAL,AL,Capitania dos Portos de Alagoas,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,12
3,CPAL,AL,Capitania dos Portos de Alagoas,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,16
3,CPAL,AL,Capitania dos Portos de Alagoas,MOP,MOTORISTA DE PESCA,2,13
3,CPAL,AL,Capitania dos Portos de Alagoas,MCB,MESTRE DE CABOTAGEM,6,20
3,CPAL,AL,Capitania dos Portos de Alagoas,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,18
3,CPAL,AL,Capitania dos Portos de Alagoas,MNC,MARINHEIRO DE CONVÉS,4,120
3,CPAL,AL,Capitania dos Portos de Alagoas,CZA,COZINHEIRO,2,28
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,ELT,ELETRICISTA,5,5
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MNM,MARINHEIRO DE MÁQUINAS,4,110
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MOP,MOTORISTA DE PESCA,2,2
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,22
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,EAM,Estagiário de Adaptação de Máquinas,(null),2
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,14
